accession	ko_id	map_id
3Dt2j	K00128	map04936
3Dt2j	K00128	map00010
3Dt2j	K00128	map00330
3Dt2j	K00128	map00620
3Dt2j	K00128	map01240
3Dt2j	K06447	map00330
3Dt2j	K01885	map00970
3Dt2j	K01885	map00860
3Dt2j	K01885	map01240
3Dt2j	K01928	map00300
3Dt2j	K01928	map00550
3Dt2j	K01812	map00040
3Dt2j	K01915	map00220
3Dt2j	K01915	map00910
3Dt2j	K01915	map04727
3Dt2j	K01915	map00250
3Dt2j	K01915	map04724
3Dt2j	K01915	map04217
3Dt2j	K01915	map00630
3Dt2j	K01915	map01230
3Dt2j	K01915	map02020
3Dt2j	K01251	map00270
3Dt2j	K08218	map01501
3Dt2j	K01924	map00550
3Dt2j	K00325	map00760
3Dt2j	K07712	map02020
3Dt2j	K12256	map00330
3Dt2j	K15785	map00260
3Dt2j	K01733	map00750
3Dt2j	K01733	map00260
3Dt2j	K01733	map01230
3Dt2j	K00382	map00020
3Dt2j	K00382	map00280
3Dt2j	K00382	map00380
3Dt2j	K00382	map00640
3Dt2j	K00382	map00310
3Dt2j	K00382	map00630
3Dt2j	K00382	map00010
3Dt2j	K00382	map00260
3Dt2j	K00382	map00620
3Dt2j	K00382	map01200
3Dt2j	K00382	map01240
3Dt2j	K01679	map05211
3Dt2j	K01679	map00020
3Dt2j	K01679	map00720
3Dt2j	K01679	map04934
3Dt2j	K01679	map00620
3Dt2j	K01679	map01200
3Dt2j	K01679	map05200
3Dt2j	K00382	map00020
3Dt2j	K00382	map00280
3Dt2j	K00382	map00380
3Dt2j	K00382	map00640
3Dt2j	K00382	map00310
3Dt2j	K00382	map00630
3Dt2j	K00382	map00010
3Dt2j	K00382	map00260
3Dt2j	K00382	map00620
3Dt2j	K00382	map01200
3Dt2j	K00382	map01240
3Dt2j	K01255	map00480
3Dt2j	K21929	map03410
3Dt2j	K01840	map00541
3Dt2j	K01840	map00051
3Dt2j	K01840	map00520
3Dt2j	K01840	map01250
3Dt2j	K03601	map03430
3Dt2j	K00040	map00040
3Dt2j	K03147	map00730
3Dt2j	K03147	map01240
3Dt2j	K00697	map00500
3Dt2j	K13599	map02020
3Dt2j	K13587	map04112
3Dt2j	K13587	map02020
3Dt2j	K00800	map00400
3Dt2j	K00800	map01230
3Dt2j	K02313	map04112
3Dt2j	K02313	map02020
3Dt2j	K01755	map00220
3Dt2j	K01755	map00250
3Dt2j	K01755	map01230
3Dt2j	K01626	map00400
3Dt2j	K01626	map01230
3Dt2j	K01626	map02024
3Dt2j	K01919	map00480
3Dt2j	K01919	map00270
3Dt2j	K01919	map01240
3Dt2j	K01929	map01502
3Dt2j	K01929	map00300
3Dt2j	K01929	map00550
3Dt2j	K01924	map00550
3Dt2j	K00135	map00250
3Dt2j	K00135	map00350
3Dt2j	K00135	map00760
3Dt2j	K00135	map00310
3Dt2j	K00135	map00650
3Dt2j	K04042	map00541
3Dt2j	K04042	map00520
3Dt2j	K04042	map01250
3Dt2j	K03076	map03060
3Dt2j	K03076	map03070
3Dt2j	K03076	map02024
3Dt2j	K00282	map00630
3Dt2j	K00282	map00260
3Dt2j	K00282	map01200
3Dt2j	K03406	map02030
3Dt2j	K03406	map02020
3Dt2j	K01961	map00061
3Dt2j	K01961	map01212
3Dt2j	K01961	map00640
3Dt2j	K01961	map00720
3Dt2j	K01961	map00620
3Dt2j	K01961	map01200
3Dt2j	K03406	map02030
3Dt2j	K03406	map02020
3Dt2j	K00383	map04918
3Dt2j	K00383	map00480
3Dt2j	K00383	map05415
3Dt2j	K11103	map02020
3Dt2j	K03431	map00520
3Dt2j	K03431	map01250
3Dt2j	K00627	map00020
3Dt2j	K00627	map00010
3Dt2j	K00627	map00620
3Dt2j	K00627	map01200
3Dt2j	K01892	map00970
3Dt2j	K01885	map00970
3Dt2j	K01885	map00860
3Dt2j	K01885	map01240
3Dt2j	K09699	map00280
3Dt2j	K09699	map00640
3Dt2j	K02412	map02040
3Dt2j	K01761	map00450
3Dt2j	K01761	map00270
3Dt2j	K01255	map00480
3Dt2j	K00790	map00550
3Dt2j	K00790	map00520
3Dt2j	K00790	map01250
3Dt2j	K03406	map02030
3Dt2j	K03406	map02020
3Dt2j	K01426	map00643
3Dt2j	K01426	map00360
3Dt2j	K01426	map00380
3Dt2j	K01426	map00627
3Dt2j	K01426	map00330
3Dt2j	K00600	map01523
3Dt2j	K00600	map00460
3Dt2j	K00600	map00670
3Dt2j	K00600	map00630
3Dt2j	K00600	map00260
3Dt2j	K00600	map00680
3Dt2j	K00600	map01230
3Dt2j	K00600	map01200
3Dt2j	K00600	map01240
3Dt2j	K02396	map02040
3Dt2j	K00836	map01210
3Dt2j	K00836	map00260
3Dt2j	K00836	map01230
3Dt2j	K00335	map00190
3Dt2j	K00012	map00053
3Dt2j	K00012	map00040
3Dt2j	K00012	map00541
3Dt2j	K00012	map00520
3Dt2j	K00012	map01250
3Dt2j	K00012	map01240
3Dt2j	K00013	map00340
3Dt2j	K00013	map01230
3Dt2j	K00412	map04260
3Dt2j	K00412	map04932
3Dt2j	K00412	map05415
3Dt2j	K00412	map05208
3Dt2j	K00412	map04714
3Dt2j	K00412	map05012
3Dt2j	K00412	map05020
3Dt2j	K00412	map00190
3Dt2j	K00412	map05016
3Dt2j	K00412	map05014
3Dt2j	K00412	map05010
3Dt2j	K00412	map05022
3Dt2j	K00412	map02020
3Dt2j	K02390	map02040
3Dt2j	K01756	map00250
3Dt2j	K01756	map01232
3Dt2j	K01756	map00230
3Dt2j	K01756	map01240
3Dt2j	K11754	map00790
3Dt2j	K11754	map01240
3Dt2j	K15011	map02020
3Dt2j	K10943	map02040
3Dt2j	K10943	map05111
3Dt2j	K10943	map02020
3Dt2j	K00003	map00300
3Dt2j	K00003	map00260
3Dt2j	K00003	map00270
3Dt2j	K00003	map01230
3Dt2j	K03185	map00130
3Dt2j	K03185	map01240
3Dt2j	K01939	map00250
3Dt2j	K01939	map01232
3Dt2j	K01939	map00230
3Dt2j	K01939	map01240
3Dt2j	K00451	map00643
3Dt2j	K00451	map00350
3Dt2j	K00166	map00280
3Dt2j	K00166	map00640
3Dt2j	K14652	map00740
3Dt2j	K14652	map00790
3Dt2j	K14652	map01240
3Dt2j	K01647	map00020
3Dt2j	K01647	map01210
3Dt2j	K01647	map00630
3Dt2j	K01647	map01230
3Dt2j	K01647	map01200
3Dt2j	K01875	map00970
3Dt2j	K00147	map00332
3Dt2j	K00147	map00330
3Dt2j	K00147	map01230
3Dt2j	K00658	map00020
3Dt2j	K00658	map00380
3Dt2j	K00658	map00310
3Dt2j	K00658	map01200
3Dt2j	K03544	map04112
3Dt2j	K07636	map02020
3Dt2j	K00249	map00071
3Dt2j	K00249	map03320
3Dt2j	K00249	map00280
3Dt2j	K00249	map01212
3Dt2j	K00249	map04936
3Dt2j	K02472	map00541
3Dt2j	K02472	map05111
3Dt2j	K02472	map00520
3Dt2j	K02472	map01250
3Dt2j	K02472	map02020
3Dt2j	K01925	map00550
3Dt2j	K01925	map00470
3Dt2j	K00643	map00260
3Dt2j	K00643	map00860
3Dt2j	K00643	map01240
3Dt2j	K01586	map00300
3Dt2j	K01586	map00470
3Dt2j	K01586	map01230
3Dt2j	K03590	map04112
3Dt2j	K09458	map00780
3Dt2j	K09458	map00061
3Dt2j	K09458	map01212
3Dt2j	K09458	map01240
3Dt2j	K00928	map00261
3Dt2j	K00928	map00300
3Dt2j	K00928	map01210
3Dt2j	K00928	map00260
3Dt2j	K00928	map00270
3Dt2j	K00928	map01230
3Dt2j	K00639	map00260
3Dt2j	K00652	map00780
3Dt2j	K00652	map01240
3Dt2j	K01637	map00630
3Dt2j	K01637	map01200
3Dt2j	K03628	map03018
3Dt2j	K01484	map00330
3Dt2j	K07516	map00071
3Dt2j	K07516	map01212
3Dt2j	K07516	map00362
3Dt2j	K07516	map00650
3Dt2j	K07516	map01200
3Dt2j	K01754	map00290
3Dt2j	K01754	map00260
3Dt2j	K01754	map01230
3Dt2j	K01754	map01200
3Dt2j	K00529	map00071
3Dt2j	K00529	map00360
3Dt2j	K00529	map01220
3Dt2j	K00333	map00190
3Dt2j	K13622	map00564
3Dt2j	K01467	map01501
3Dt2j	K01467	map02020
3Dt2j	K00620	map00220
3Dt2j	K00620	map01210
3Dt2j	K00620	map01230
3Dt2j	K01696	map00400
3Dt2j	K01696	map00260
3Dt2j	K01696	map01230
3Dt2j	K11927	map03018
3Dt2j	K02455	map03070
3Dt2j	K02455	map05111
3Dt2j	K00031	map05230
3Dt2j	K00031	map00480
3Dt2j	K00031	map00020
3Dt2j	K00031	map04146
3Dt2j	K00031	map01210
3Dt2j	K00031	map00720
3Dt2j	K00031	map01230
3Dt2j	K00031	map01200
3Dt2j	K00970	map03018
3Dt2j	K13038	map00770
3Dt2j	K13038	map01240
3Dt2j	K05973	map00650
3Dt2j	K11717	map00450
3Dt2j	K03588	map04112
3Dt2j	K01940	map00220
3Dt2j	K01940	map00250
3Dt2j	K01940	map05418
3Dt2j	K01940	map01230
3Dt2j	K01866	map00970
3Dt2j	K01468	map00340
3Dt2j	K01556	map00380
3Dt2j	K01556	map01240
3Dt2j	K01689	map04066
3Dt2j	K01689	map03018
3Dt2j	K01689	map00010
3Dt2j	K01689	map00680
3Dt2j	K01689	map01230
3Dt2j	K01689	map01200
3Dt2j	K00626	map04975
3Dt2j	K00626	map00071
3Dt2j	K00626	map00900
3Dt2j	K00626	map00280
3Dt2j	K00626	map00380
3Dt2j	K00626	map01212
3Dt2j	K00626	map00310
3Dt2j	K00626	map00630
3Dt2j	K00626	map00362
3Dt2j	K00626	map00650
3Dt2j	K00626	map00720
3Dt2j	K00626	map00620
3Dt2j	K00626	map01200
3Dt2j	K00626	map02020
3Dt2j	K00632	map00642
3Dt2j	K00632	map00907
3Dt2j	K00632	map00592
3Dt2j	K00632	map00071
3Dt2j	K00632	map00280
3Dt2j	K00632	map01212
3Dt2j	K00632	map00362
3Dt2j	K01739	map00450
3Dt2j	K01739	map00920
3Dt2j	K01739	map00270
3Dt2j	K01739	map01230
3Dt2j	K10764	map00920
3Dt2j	K10764	map00270
3Dt2j	K01586	map00300
3Dt2j	K01586	map00470
3Dt2j	K01586	map01230
3Dt2j	K00812	map00401
3Dt2j	K00812	map00960
3Dt2j	K00812	map00220
3Dt2j	K00812	map00950
3Dt2j	K00812	map00250
3Dt2j	K00812	map00360
3Dt2j	K00812	map00400
3Dt2j	K00812	map01210
3Dt2j	K00812	map00350
3Dt2j	K00812	map00330
3Dt2j	K00812	map00270
3Dt2j	K00812	map01230
3Dt2j	K01903	map00660
3Dt2j	K01903	map00020
3Dt2j	K01903	map00640
3Dt2j	K01903	map00720
3Dt2j	K01903	map01200
3Dt2j	K00626	map04975
3Dt2j	K00626	map00071
3Dt2j	K00626	map00900
3Dt2j	K00626	map00280
3Dt2j	K00626	map00380
3Dt2j	K00626	map01212
3Dt2j	K00626	map00310
3Dt2j	K00626	map00630
3Dt2j	K00626	map00362
3Dt2j	K00626	map00650
3Dt2j	K00626	map00720
3Dt2j	K00626	map00620
3Dt2j	K00626	map01200
3Dt2j	K00626	map02020
3Dt2j	K01945	map00230
3Dt2j	K00789	map00999
3Dt2j	K00789	map00270
3Dt2j	K00789	map01230
3Dt2j	K00789	map01240
3Dt2j	K01448	map01503
3Dt2j	K00927	map00710
3Dt2j	K00927	map04066
3Dt2j	K00927	map00010
3Dt2j	K00927	map01230
3Dt2j	K00927	map01200
3Dt2j	K02358	map04626
3Dt2j	K00821	map00300
3Dt2j	K00821	map00220
3Dt2j	K00821	map01210
3Dt2j	K00821	map01230
3Dt2j	K00626	map04975
3Dt2j	K00626	map00071
3Dt2j	K00626	map00900
3Dt2j	K00626	map00280
3Dt2j	K00626	map00380
3Dt2j	K00626	map01212
3Dt2j	K00626	map00310
3Dt2j	K00626	map00630
3Dt2j	K00626	map00362
3Dt2j	K00626	map00650
3Dt2j	K00626	map00720
3Dt2j	K00626	map00620
3Dt2j	K00626	map01200
3Dt2j	K00626	map02020
3Dt2j	K00626	map04975
3Dt2j	K00626	map00071
3Dt2j	K00626	map00900
3Dt2j	K00626	map00280
3Dt2j	K00626	map00380
3Dt2j	K00626	map01212
3Dt2j	K00626	map00310
3Dt2j	K00626	map00630
3Dt2j	K00626	map00362
3Dt2j	K00626	map00650
3Dt2j	K00626	map00720
3Dt2j	K00626	map00620
3Dt2j	K00626	map01200
3Dt2j	K00626	map02020
3Dt2j	K01581	map00480
3Dt2j	K01581	map00330
3Dt2j	K03750	map00790
3Dt2j	K03750	map01240
3Dt2j	K07007	map00121
3Dt2j	K02563	map01502
3Dt2j	K02563	map04112
3Dt2j	K02563	map00550
3Dt2j	K00626	map04975
3Dt2j	K00626	map00071
3Dt2j	K00626	map00900
3Dt2j	K00626	map00280
3Dt2j	K00626	map00380
3Dt2j	K00626	map01212
3Dt2j	K00626	map00310
3Dt2j	K00626	map00630
3Dt2j	K00626	map00362
3Dt2j	K00626	map00650
3Dt2j	K00626	map00720
3Dt2j	K00626	map00620
3Dt2j	K00626	map01200
3Dt2j	K00626	map02020
